,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,is_active,infinite_supply,cmc_rank,is_fiat,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,category,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
43,10275,Catgirl,CATGIRL,catgirl,25,2021-06-03T00:00:00.000Z,"['collectibles-nfts', 'memes', 'bnb-chain', 'cat-themed']",1e+17,3.53867857152508e+16,3.67840820070996e+16,,1,False,857.0,0,3.537378417713759e+16,21028403.48634142,,2024-04-14T23:34:00.000Z,5.94462932804692e-10,915986.33099063,2.4623,2.91986771,0.21398345,-10.30003027,-36.13180261,177.85480408,131.54080767,21036132.41881917,0.0,59446293.28,,2024-04-14T23:34:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x79ebc9a2ce02277a4b5b3a768b1c0a4ed75bd936
44,27276,Pepe 2.0,PEPE2.0,pepe-2-0,43,2023-06-28T04:14:21.000Z,['memes'],469000000000000.0,469000000000000.0,469000000000000.0,,1,False,864.0,0,,,,2024-04-14T23:34:00.000Z,4.325870084748277e-08,2750321.45644757,-27.3401,4.160132,12.89746264,-26.13489451,-22.28314499,-5.87243984,90.61573747,20288330.697469417,0.0,20288330.7,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x0305f515fa978cf87226cf8A9776D25bcfb2Cc0B
45,21414,Dogechain,DC,dogechain,55,2022-08-16T15:08:33.000Z,"['memes', 'doggone-doggerel', 'doge-chain-ecosystem']",200000000000.0,28068393033.384396,169576385967.04327,,1,False,884.0,0,14154522970.0,9506613.11260516,,2024-04-14T23:33:00.000Z,0.0006716307665580877,3474347.29309924,9.7598,9.82007814,16.35673136,-21.39032721,-33.38453976,-8.44360871,-8.85596964,18851596.32906565,0.0,134326153.31,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x7B4328c127B85369D9f82ca0503B000D09CF9180
46,28664,Byte,BYTE,byte,22,2023-12-11T08:23:42.000Z,"['memes', 'ethereum-ecosystem', 'binance-smart-chain', 'solana-ecosystem', 'doggone-doggerel', 'arbitrum-ecosytem', 'base-ecosystem']",,964467033476.83,964467033476.83,,1,False,905.0,0,964467033476.8313,17345496.30035641,,2024-04-14T23:33:00.000Z,1.7984540371304553e-05,224851.9589331,-58.0008,0.75418435,11.42241941,-13.36903935,-51.85383872,13.53790761,23.27414197,17345496.300356388,0.0,0.0,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xdE342A3E269056fc3305f9e315F4C40D917BA521
47,28836,Kimbo,KIMBO,kimbo,47,2023-12-25T04:51:45.000Z,"['memes', 'avalanche-ecosystem', 'doggone-doggerel']",69420000000.0,69420000000.0,69420000000.0,,1,False,908.0,0,69420000000.0,17121057.449915342,,2024-04-14T23:34:00.000Z,0.0002466300410532317,3973320.21737434,31.4127,0.76137348,16.77072501,-27.24124575,-60.4294721,80.09312173,105.58468559,17121057.449915342,0.0,17121057.45,,2024-04-14T23:34:00.000Z,Memes,5805.0,Avalanche C-Chain,AVAX,avalanche,0x184ff13B3EBCB25Be44e860163A5D8391Dd568c1
48,25479,Bad Idea AI,BAD,bad-idea-ai,26,2023-05-21T04:41:05.000Z,"['memes', 'dao', 'ethereum-ecosystem', 'token', 'generative-ai', 'telegram-bot', 'discord-bots']",831041059897327.0,530334921255707.06,831016500000000.0,,1,False,920.0,0,547335311302812.0,16994346.133034486,,2024-04-14T23:33:00.000Z,3.104924126415882e-08,1926168.09387584,-4.7249,0.91301002,6.86905155,-22.48660818,-49.00806582,33.16836033,25.25464188,16466496.92087712,0.0,25803194.37,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x32b86b99441480a7e5bd3a26c124ec2373e3f015
49,15270,Vita Inu,VINU,vita-inu,74,2021-11-29T06:48:56.000Z,"['dag', 'memes', 'doggone-doggerel', 'dwf-labs-portfolio']",900000000000000.0,899786456519257.4,899786456519257.4,,1,False,957.0,0,,,,2024-04-14T23:33:00.000Z,1.6837660507127777e-08,3409070.62958861,81.5778,0.07584862,6.16191104,-32.09654017,-19.86220341,37.88117808,10.52181667,15150298.883782744,0.0,15153894.46,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xAFCdd4f666c84Fed1d8BD825aA762e3714F652c9
50,28179,Wall Street Memes,WSM,wall-street-memes,63,2023-09-26T13:54:45.000Z,['memes'],2000000000.0,1897363029.000001,1897363029.000001,,1,False,1001.0,0,1660896401.0,11853178.342128824,,2024-04-14T23:33:00.000Z,0.007136615104344985,3039594.2504409,0.179,1.78650183,15.55791309,-11.81082364,-60.12009024,-8.06097928,-52.87773985,13540749.651187157,0.0,14273230.21,,2024-04-14T23:33:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x62694D43Ccb9B64e76e38385d15e325c7712A735
51,8378,Akita Inu,AKITA,akita-inu,62,2021-02-02T00:00:00.000Z,"['gaming', 'memes', 'avalanche-ecosystem', 'doggone-doggerel']",,68071541209830.58,100000000000000.0,,1,False,1002.0,0,92179810068339.0,18265868.402338557,,2024-04-14T23:34:00.000Z,1.9815476283577561e-07,481886.40584393,-47.0484,1.22643942,6.31708162,-24.34491988,-32.59638751,34.43007556,24.7500909,13488700.104299704,0.0,19815476.28,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x3301ee63fb29f863f2333bd4466acb46cd8323e6
52,29015,Solama,SOLAMA,solama,17,2024-01-12T10:05:51.000Z,"['memes', 'solana-ecosystem']",676584793.32,653868075.0,676584793.32,,1,False,1013.0,0,,,,2024-04-14T23:34:00.000Z,0.019698537079225142,573567.03237376,-32.298,1.47866396,11.95933455,-20.09077487,-69.22912186,981.02759129,461.53923352,12880244.520309066,0.0,13327730.64,,2024-04-14T23:34:00.000Z,Memes,5426.0,Solana,SOL,solana,AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr
53,24747,Jesus Coin,JESUS,jesus-toys,18,2023-04-27T04:57:51.000Z,['memes'],,151426487242538.0,156533918921921.0,,1,False,1023.0,0,,,,2024-04-14T23:34:00.000Z,8.25606976613861e-08,223833.76766716,63.2065,0.17030874,12.84443968,-17.26391986,-55.43429376,-61.44643925,-64.43390665,12501876.431156918,0.0,0.0,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xba386A4Ca26B85FD057ab1Ef86e3DC7BdeB5ce70
54,29494,DUKO,DUKO,duko,22,2024-02-21T19:59:18.000Z,"['memes', 'solana-ecosystem', 'cat-themed']",9999609598.0,9663955990.0,9999609598.0,,1,False,1036.0,0,9999609598.0,12210155.623343008,,2024-04-14T23:33:00.000Z,0.0012210632328871253,1785020.47888478,-16.2655,2.61929845,19.18253921,-39.74379556,-75.71173122,387.78969766,387.78969766,11800301.343628298,0.0,12210155.62,,2024-04-14T23:33:00.000Z,Memes,5426.0,Solana,SOL,solana,HLptm5e6rTgh4EKgDpYFrnRHbjpkMyVdEeREEa2G7rf9
55,28801,Baby Bonk,BABYBONK,baby-bonk-coin,14,2023-12-22T04:04:53.000Z,"['memes', 'doggone-doggerel']",4.2e+17,3.964451641363823e+17,4.2e+17,,1,False,1043.0,0,,,,2024-04-14T23:34:00.000Z,2.9292306066948e-11,1082919.98049426,-20.8063,-2.16339472,-2.69452603,-28.44268695,-61.81296083,64.39304478,114.87573235,11612793.086644346,0.0,12302768.55,,2024-04-14T23:34:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xbb2826ab03b6321e170f0558804f2b6488c98775
56,30133,Coinye West,COINYE,coinye-west,3,2024-03-26T11:50:33.000Z,['memes'],1000000000.0,801244726.0,969100193.0,,1,False,1048.0,0,1000000000.0,14108883.123826845,,2024-04-14T23:33:00.000Z,0.014108883123826845,139629.5776405,-37.5929,3.29045491,20.93895183,-8.26052337,609.73322325,609.73322325,609.73322325,11304668.192716666,0.0,14108883.12,,2024-04-14T23:33:00.000Z,Memes,27716.0,Base,TBA,base,0x0028e1E60167b48a938B785AA5292917E7eacA8b
57,9212,CumRocket,CUMMIES,cumrocket,29,2021-04-13T00:00:00.000Z,"['collectibles-nfts', 'memes', 'bnb-chain']",1320428309.0,1320428308.6200805,1320428308.6200805,,1,False,1052.0,0,,,,2024-04-14T23:33:00.000Z,0.00849002990505849,260397.39348987,-60.0318,1.14205179,3.76634414,-16.17252916,-54.46872534,185.47064048,129.15644023,11210475.827670284,0.0,11210475.83,,2024-04-14T23:33:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x27Ae27110350B98d564b9A3eeD31bAeBc82d878d
58,10269,Cheems,CHEEMS,cheems,17,2021-06-03T00:00:00.000Z,"['collectibles-nfts', 'memes', 'solana-ecosystem', 'doggone-doggerel']",,2550834901.3805,2775346214.0,,1,False,1093.0,0,2120927820.0,8075271.740915448,,2024-04-14T23:34:00.000Z,0.003807424121069546,417390.648587,-37.7671,1.71898962,65.66220092,-18.69393399,267.2690019,1001.63816946,1026.12570002,9712110.332382172,0.0,10566920.12,,2024-04-14T23:34:00.000Z,Memes,5426.0,Solana,SOL,solana,3FoUAsGDbvTD6YZ4wVKJgTB76onJUKz7GPEBNiR5b8wc
59,4704,Banano,BAN,banano,48,2020-01-22T00:00:00.000Z,"['dag', 'memes', 'bnb-chain']",,1567601740.0,1918861994.0,,1,False,1097.0,0,,,,2024-04-14T23:34:00.000Z,0.00616490521681903,33474.96232813,3.2975,-0.21053477,1.52000834,-17.81186934,-45.65933578,2.20284151,36.37513665,9664116.144820588,0.0,11829602.32,,2024-04-14T23:34:00.000Z,Memes,,,,,
60,19736,Shina Inu,SHI,shina-inu,16,2022-04-25T03:16:31.000Z,"['memes', 'doggone-doggerel']",20000000000000.0,12215422502184.0,14047932958970.0,,1,False,1120.0,0,12827554920074.0,9496206.016507778,,2024-04-14T23:33:00.000Z,7.402974359242109e-07,413460.06465269,-17.6671,0.4022328,3.6647307,-17.71447116,-44.15996066,-25.54181137,-12.73500231,9043045.957097724,0.0,14805948.72,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x243cacb4d5ff6814ad668c3e225246efa886ad5a
61,8438,Hoge Finance,HOGE,hoge-finance,31,2021-02-12T00:00:00.000Z,"['gaming', 'memes', 'bnb-chain']",394686538323.85754,393886959650.62854,393886959650.62854,,1,False,1123.0,0,393886867632.5414,8944191.421770526,,2024-04-14T23:34:00.000Z,2.2707513646061937e-05,17664.05580336,15.2212,0.49311972,6.37480291,-16.81303924,-39.19316317,13.54586678,-24.21126498,8944193.511272496,0.0,8962349.95,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xfad45e47083e4607302aa43c65fb3106f1cd7607
62,24793,MongCoin,$MONG,mongcoin,20,2023-04-28T06:50:35.000Z,['memes'],690000000000000.0,581196039603956.0,690000000000000.0,,1,False,1121.0,0,568637449709564.5,8832802.118658867,,2024-04-14T23:34:00.000Z,1.553327541682364e-08,2919000.59071621,10.7236,2.44964737,20.99979894,-8.71608345,-63.10411582,8.5478347,6.29110548,9027878.154335387,0.0,10717960.04,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x1ce270557C1f68Cfb577b856766310Bf8B47FD9C
63,29302,neversol,NEVER,neversol,10,2024-02-06T15:12:24.000Z,"['memes', 'solana-ecosystem']",100000000000.0,72000197130.11,95988542118.155,,1,False,1124.0,0,70224572210.59,8681998.076643052,,2024-04-14T23:33:00.000Z,0.00012363191121488655,1114626.46277151,-13.5605,0.2759204,-4.93841063,-40.91036308,-64.39175241,-29.92719311,171.50103637,8901521.97904409,0.0,12363191.12,,2024-04-14T23:33:00.000Z,Memes,5426.0,Solana,SOL,solana,CxrhHSqyW8YTDWc4csJMMgo7uBUJSXzNzrWhtw9ULdru
64,29349,Rain Coin,RAIN,rain-coin,5,2024-02-09T04:39:54.000Z,['memes'],,1000000.0,1000000.0,,1,False,1173.0,0,1000000.0,7744078.131665842,,2024-04-14T23:34:00.000Z,7.744078131665842,93389.08680524,6.3186,2.88426711,21.90034252,-24.86257504,-40.24252609,-36.04851935,-44.48742319,7744078.131665842,0.0,0.0,,2024-04-14T23:34:00.000Z,Memes,3890.0,Polygon,MATIC,polygon,0x8E677CA17065eD74675BC27bCaBadB7Eef10A292
65,29574,Ben the Dog,BENDOG,ben-the-dog,12,2024-02-28T11:57:14.000Z,"['gaming', 'memes', 'solana-ecosystem']",999994577.83,999780947.4,999994577.83,,1,False,1174.0,0,876960033.0,6772060.800390993,,2024-04-14T23:33:00.000Z,0.00772220003826673,1616212.80896259,2.1925,0.60505777,22.55505055,-33.4420027,-75.9124793,-15.68532154,-15.68532154,7720508.470270628,0.0,7722158.17,,2024-04-14T23:33:00.000Z,Memes,5426.0,Solana,SOL,solana,AHW5N8iqZobTcBepkSJzZ61XtAuSzBDcpxtrLG6KUKPk
66,21968,Tamadoge,TAMA,tamadoge,30,2022-09-27T18:02:56.000Z,['memes'],2000000000.0,1393353219.0,1417967396.0,,1,False,1179.0,0,,,,2024-04-14T23:33:00.000Z,0.005471442333769351,727030.11315797,21.859,1.5479919,3.82998736,-13.07906352,-37.99666089,-4.79522024,-24.4768391,7623651.788330398,0.0,10942884.67,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x12b6893cE26Ea6341919FE289212ef77e51688c8
67,12727,Doge Dash,DOGEDASH,doge-dash,12,2021-10-14T09:21:15.000Z,"['collectibles-nfts', 'gaming', 'memes', 'doggone-doggerel', 'play-to-earn', 'bnb-chain']",100000000000.0,54046882509.60472,90286721009.31483,,0,False,,0,65000000000.0,0.0,,2022-10-25T14:00:00.000Z,,0.0,0.0,1.0807556,1.24305842,2.21562508,61.71308445,36.97438706,32.9215945,,0.0,13096616.37,,2022-10-25T14:00:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70
68,28053,Real Smurf Cat (ETH),SMURFCAT,real-smurf-cat-eth,19,2023-09-19T09:55:34.000Z,"['memes', 'cat-themed']",,93809047573.95099,100000000000.0,,1,False,1226.0,0,89814858534.0,6232363.053129653,,2024-04-14T23:33:00.000Z,6.939122495828852e-05,798828.277445,2.4357,2.64416244,15.2775087,-17.54142275,-64.65638307,-13.23376374,-11.31961392,6509524.723326823,0.0,6939122.5,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xfF836A5821E69066c87E268bC51b849FaB94240C
69,23404,PAWSWAP,PAW,pawswap,26,2023-02-05T17:44:34.000Z,"['memes', 'doggone-doggerel']",,429085008744464.06,999826523767972.0,,1,False,1230.0,0,,,,2024-04-14T23:33:00.000Z,1.5095155716261215e-08,1752223.50930594,20.5138,0.90431964,5.90455807,-12.24240948,-20.44294052,-39.85584217,-35.99751825,6477105.0225109905,0.0,15092537.07,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xdc63269ea166b70d4780b3a11f5c825c2b761b01
70,28805,analoS,ANALOS,analos,27,2023-12-22T04:34:24.000Z,"['memes', 'solana-ecosystem']",100000000000.0,82080218235.0,99980594226.0,,1,False,1232.0,0,100000000000.0,7839564.651081225,,2024-04-14T23:34:00.000Z,7.839564651081225e-05,6853346.86471226,0.9643,7.60760359,16.24781968,-22.91397765,-54.56587198,-32.2505608,-54.2990948,6434731.774281385,0.0,7839564.65,,2024-04-14T23:34:00.000Z,Memes,5426.0,Solana,SOL,solana,7iT1GRYYhEop2nV1dyCwK2MGyLmPHq47WhPGSwiqcUg5
71,26532,Pikaboss,PIKA,pikachu,8,2023-06-01T01:48:26.000Z,"['memes', 'ethereum-ecosystem']",420690000000000.0,420690000000000.0,420690000000000.0,,1,False,1250.0,0,420690000000000.0,5698026.143188153,,2024-04-14T23:33:00.000Z,1.3544477271121618e-08,24431.17221103,-30.7556,-1.91091077,-3.84015627,-10.25680505,-22.02303338,36.04839904,-35.19755403,5698026.143188153,0.0,5698026.14,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xa9d54f37ebb99f83b603cc95fc1a5f3907aaccfd
72,12859,DogeBonk,DOBO,dogebonk,7,2021-10-19T00:31:36.000Z,"['memes', 'analytics', 'doggone-doggerel', 'bnb-chain']",,582959739166037.0,582959739166037.0,,1,False,1253.0,0,,,,2024-04-14T23:34:00.000Z,9.624711010796415e-09,2097.02314862,-29.1463,0.33166212,0.23679458,-5.72620859,-17.64249549,49.83767877,49.04170822,5610819.020402363,0.0,5610819.02,,2024-04-14T23:34:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xae2df9f730c54400934c06a17462c41c08a06ed8
73,29558,Super Trump,STRUMP,super-trump-io,11,2024-02-27T11:50:01.000Z,['memes'],2600000000.0,1790728790.61,2339600236.0,,1,False,1255.0,0,1783999528.0,5586858.00173584,,2024-04-14T23:33:00.000Z,0.0031316476905120794,3073790.86790405,5.1269,4.32457555,-7.74461203,-43.5405561,-67.71348476,800.85129626,800.85129626,5607931.6814472955,0.0,8142284.0,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x7039cd6D7966672F194E8139074C3D5c4e6DCf65
74,4978,Wownero,WOW,wownero,3,2020-05-25T00:00:00.000Z,"['mineable', 'pow', 'events', 'gambling', 'store-of-value', 'vr-ar', 'privacy', 'ringct', 'gaming', 'memes', 'scaling', 'metaverse', 'doggone-doggerel']",184467440.0,66139439.0,66139439.0,,1,False,1263.0,0,,,,2024-04-14T23:33:00.000Z,0.08334955527632537,3728.76855627,-36.6406,2.03731219,4.02821818,-15.08275988,-44.46185928,54.99171194,54.99171194,5512692.82687565,0.0,15375279.09,,2024-04-14T23:33:00.000Z,Memes,,,,,
75,29153,Honk,HONK,honk,12,2024-01-23T14:34:06.000Z,['memes'],1000000000.0,919818677.21,999985895.01,,1,False,1276.0,0,920410151.47,5354221.11313934,,2024-04-14T23:33:00.000Z,0.0058172121467674354,3414693.4969009,-6.9378,5.3077942,9.69602149,-22.61337381,-68.8598619,-32.95532201,136.15783489,5350780.381889567,0.0,5817212.15,,2024-04-14T23:33:00.000Z,Memes,5426.0,Solana,SOL,solana,3ag1Mj9AKz9FAkCQ6gAEhpLSX8B2pUbPdkb9iBsDLZNB
76,29675,REKT,$REKT,rektcoin-new,3,2023-10-19T14:00:30.000Z,"['gambling', 'memes', 'telegram-bot']",111111111.0,111111111.0,111111111.0,,1,False,1317.0,0,55555555.5,2320641.714229259,,2024-04-14T23:33:00.000Z,0.04177155089789822,0.0,0.0,0.0,0.0,45.62115607,-0.50470434,-16.39495417,-16.39495417,4641283.428458518,0.0,4641283.43,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xec33d722d014c02cf4efb46d68098e98e027c364
77,10414,Green Shiba Inu [New],GINUX,green-shiba-inu-new,18,2021-06-14T00:00:00.000Z,"['memes', 'doggone-doggerel', 'bnb-chain']",10000000000000.0,3572880055132.0,5245959055814.6,,1,False,1336.0,0,4150181891466.0,4923682.853577195,,2024-04-14T23:33:00.000Z,1.186377605208519e-06,326919.01485876,2.7977,1.85255935,-0.64849506,-45.04707046,-64.40586375,613.08671958,547.8059709,4238784.883504783,0.0,11863776.05,,2024-04-14T23:33:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xc9Ad37E9Baf41377540Df5a77831Db98c1915128
78,16755,Hosky Token,HOSKY,hosky-token,11,2022-01-03T05:06:41.000Z,"['memes', 'doggone-doggerel', 'cardano-ecosystem', 'cardano']",1000000000000000.0,227999999999931.0,1000000000000000.0,,1,False,1348.0,0,99318788280482.0,1782727.0872354838,,2024-04-14T23:34:00.000Z,1.794954527839143e-08,6731.26686492,-42.6944,5.2346121,7.91272687,-25.20773329,-38.28632535,-38.40600087,-36.55359651,4092496.323472007,0.0,17949545.28,,2024-04-14T23:34:00.000Z,Memes,2010.0,Cardano,ADA,cardano,a0028f350aaabe0545fdcb56b039bfb08e4bb4d8c4d7c3c7d481c235484f534b59
79,23802,KiboShib,KIBSHI,kiboshib,3,2023-03-07T12:53:07.000Z,['memes'],,1000000000000.0,1000000000000.0,,1,False,1351.0,0,,,,2024-04-14T23:33:00.000Z,4.026081546823047e-06,36694.02325526,43.6369,0.01845972,6.25854138,-7.42372589,-61.90295692,89.07187851,205.70250994,4026081.5468230466,0.0,0.0,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x02e7f808990638e9e67e1f00313037ede2362361
80,28081,SPX6900,SPX,spx6900,16,2023-09-20T17:36:23.000Z,['memes'],1000000000.0,930993090.07,1000000000.0,,1,False,1352.0,0,930993090.07,4009339.3856648663,,2024-04-14T23:33:00.000Z,0.004306518951030463,216079.31975354,59.9654,1.48006219,5.54491782,51.45828042,-10.06428797,82.01898928,-31.4401443,4009339.3856648663,0.0,4306518.95,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c
81,29559,Sheboshis,SHEB,sheb,8,2024-02-27T13:03:52.000Z,"['memes', 'erc-404', 'dn-404']",20000.0,20000.0,20000.0,,1,False,1355.0,0,20000.0,3982966.7883300516,,2024-04-14T23:33:00.000Z,199.14833941650258,2215891.04122146,21.6081,3.11494098,12.1019284,-21.77134882,-24.94762186,-56.32462225,-56.32462225,3982966.7883300516,0.0,3982966.79,,2024-04-14T23:33:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x5de869e3e62b0fb2c15573246ba3bb3fd97a2275
82,29026,Meme Ai,MEMEAI,meme-ai-token,10,2024-01-12T15:36:45.000Z,['memes'],1000000000.0,728043731.0,900000000.0,,1,False,1356.0,0,,,,2024-04-14T23:34:00.000Z,0.005563778223204237,469122.39026418,20.0648,3.46784397,22.928573,-30.52977005,-47.9423701,301.81022579,157.03732314,4050673.8560781637,0.0,5563778.22,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x695d38EB4e57E0f137e36df7c1f0f2635981246b
83,29059,Coconut Chicken,CCC,coconut-chicken,4,2024-01-17T07:08:34.000Z,"['memes', 'tron-ecosystem']",10000000000.0,9339544772.0,9339544772.0,,1,False,1393.0,0,9339544772.0,3415938.8954542796,,2024-04-14T23:33:00.000Z,0.00036575004230348366,203147.09150427,-17.2053,0.59286657,16.48440968,-24.19255078,-34.50946797,73.76034785,-40.0226504,3415938.8954542796,0.0,3657500.42,,2024-04-14T23:33:00.000Z,Memes,1958.0,Tron20,TRX,tron,TRv9ipj4kKAZqQggQ7ceJpe5ERD1ZShpgs
84,29328,DeFrogs,DEFROGS,defrogs,10,2024-02-07T12:49:33.000Z,"['memes', 'erc-404']",10000.0,10000.0,10000.0,,1,False,1435.0,0,10000.0,2888720.4669251614,,2024-04-14T23:34:00.000Z,288.87204669251616,928404.49036423,-18.2907,-1.7388226,-2.77627676,-35.78143032,-52.10579402,-69.28574023,-81.64832608,2888720.4669251614,0.0,2888720.47,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xd555498a524612c67f286df0e0a9a64a73a7cdc7
85,29460,MAGA VP,MVP,maga-vp,9,2024-02-20T01:50:59.000Z,"['memes', 'ethereum-ecosystem']",47500000.0,41520023.0,47500000.0,,1,False,1494.0,0,47500000.0,2702201.3431601496,,2024-04-14T23:34:00.000Z,0.05688844932968736,940419.09373786,5.3498,0.29948061,10.53548643,-5.10251439,-56.6851747,85.15859826,85.15859826,2362009.724602954,0.0,2702201.34,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0x766d2fcECe1E3eeF32aae8711ab886eE95fd5B2A
86,28991,BOZO,BOZO,bozo,24,2024-01-10T02:41:07.000Z,"['memes', 'solana-ecosystem']",93555860823502.0,72824910656960.0,93000000000000.0,,1,False,1503.0,0,70926834426821.0,2209613.6901385235,,2024-04-14T23:33:00.000Z,3.115342321414753e-08,621619.54933066,-3.9869,3.85698322,14.44318278,-18.93651032,-50.05386861,-55.97585332,-77.3849362,2268745.2622287576,0.0,2914585.33,,2024-04-14T23:33:00.000Z,Memes,5426.0,Solana,SOL,solana,BoZoQQRAmYkr5iJhqo7DChAs7DPDwEZ5cv1vkYC9yzJG
87,29099,Minu,MINU,minu,11,2024-01-19T09:32:33.000Z,"['memes', 'binance-smart-chain', 'doggone-doggerel']",100000000000000.0,5948276786363.93,6918017564482.167,,1,False,1513.0,0,8102500000000.0,3021865.75334677,,2024-04-14T23:34:00.000Z,3.7295473660558715e-07,3505017.87811608,-0.6412,-0.08209046,-10.34669512,-25.95644834,-38.91703708,181.74046718,2539.95878361,2218438.0021154876,0.0,37295473.66,,2024-04-14T23:34:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xf48f91df403976060cC05dBbf8A0901b09fdeFd4
88,28800,Eggdog,EGG,eggdog,8,2023-12-22T04:02:06.000Z,"['memes', 'solana-ecosystem']",1000000000.0,945334730.0,979977698.53,,1,False,1534.0,0,1000000000.0,2170774.561530532,,2024-04-14T23:34:00.000Z,0.002170774561530532,1039591.56816018,-17.4215,3.52658409,16.73654336,-15.81786101,-78.3128535,1.67814152,-84.34400573,2052108.5840153338,0.0,2170774.56,,2024-04-14T23:34:00.000Z,Memes,5426.0,Solana,SOL,solana,EXA537HSBVpsFijENbt6Muuy9AADUN8dUmYKD4oKbjJE
89,24996,KEK,KEKE,kek,11,2023-05-06T11:28:15.000Z,['memes'],77777777777777.0,74280393141279.0,77777777777777.0,,1,False,1538.0,0,77777777777777.0,2095517.536433239,,2024-04-14T23:34:00.000Z,2.6942368325570486e-08,396203.88371546,28.7363,1.27794099,21.23946758,3.00750351,-36.15212334,83.91287925,40.37016359,2001289.7113805185,0.0,2095517.54,,2024-04-14T23:34:00.000Z,Memes,1027.0,Ethereum,ETH,ethereum,0xf7168c8abb0ff80116413a8d95396bbdc318a3ff
90,29541,Baby Trump (BSC),BABYTRUMP,baby-trump-bnb,4,2024-02-26T10:09:53.000Z,['memes'],474474474.0,404820162.7269806,474474474.0,,1,False,1567.0,0,383328673.0,1767481.51859693,,2024-04-14T23:33:00.000Z,0.004610877409102475,612343.42926287,12.8615,3.76961196,14.05752682,-12.66795882,-10.21332659,32.12110316,32.12110316,1866576.1430670228,0.0,2187743.63,,2024-04-14T23:33:00.000Z,Memes,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0xE66fD34c0f8726a5eb97f6d45C5A5Df4D57d39Fc
91,12253,WOOF,WOOF,woof,19,2021-10-01T15:30:32.000Z,"['memes', 'solana-ecosystem', 'doggone-doggerel']",17902999424.0,17902999424.0,17902999424.0,,1,False,1570.0,0,17902999994.0,1838322.1333048907,,2024-04-14T23:33:00.000Z,0.00010268235122163799,15834.57759323,-41.8352,1.46696435,11.24175451,-19.30635825,-41.99233296,-32.96650485,-11.52042067,1838322.0747759505,0.0,1838322.07,,2024-04-14T23:33:00.000Z,Memes,5426.0,Solana,SOL,solana,9nEqaUcb16sQ3Tn1psbkWqyhPdLmfHWjKGymREjsAgTE
