id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,last_updated,category,category_id,exchanges_centralized,exchanges_decentralized
securechain-ai,scai,SecureChain AI,https://assets.coingecko.com/coins/images/31680/large/SCAI-icon-3.png?1696530499,0.00076296,0.0,-1,534636.0,333.88,0.00078992,0.00062954,6.36e-05,9.09376,0.0,0.0,0.0,700000000.0,700000000.0,0.00516139,-85.20785,2023-12-09T20:59:40.249Z,1.52e-05,4922.35355,2024-04-13T22:34:01.382Z,2024-04-30T22:18:19.925Z,Pixels Game,pixels-game,[],['uniswap_v2']
secured-on-blockchain-2,sob,Secured On Blockchain,https://assets.coingecko.com/coins/images/36725/large/sob.jpeg?1712143555,1.45,0.0,-1,1441616.0,800.76,1.53,1.42,-0.05571442853744313,-3.7066,0.0,0.0,0.0,1000000.0,1000000.0,3.65,-60.63135,2024-04-05T04:30:41.449Z,1.37,4.67326,2024-04-29T02:57:44.305Z,2024-04-30T22:19:01.334Z,Pixels Game,pixels-game,[],['uniswap_v2']
seed-photo,seed,Seed.Photo,https://assets.coingecko.com/coins/images/33522/large/seed_%28200_x_200_px%29.png?1702133922,1.3,0.0,-1,2376623399.0,1805771.0,1.31,1.28,0.01409104,1.09576,0.0,0.0,0.0,1826000000.0,1826000000.0,3.62,-64.16016,2024-01-22T19:29:45.433Z,0.827403,56.97924,2023-12-11T02:17:55.555Z,2024-04-30T22:20:18.940Z,Pixels Game,pixels-game,"['bitvenus_spot', 'toobit', 'citex']","['pancakeswap-v3-bsc', 'uniswap-bsc']"
seek-tiger,sti,Seek Tiger,https://assets.coingecko.com/coins/images/24628/large/50d6850967efa02b20fb24c6c7ba518.png?1696523799,0.0002724,0.0,-1,214412.0,6636.56,0.00028451,0.00026498,-1.1568329556796e-05,-4.07381,0.0,0.0,0.0,785500000.0,-1.0,2.52,-99.98917,2022-04-11T12:44:09.528Z,0.00016984,60.43271,2023-09-21T09:59:21.930Z,2024-04-30T22:20:06.479Z,Pixels Game,pixels-game,['gate'],[]
seiren-games-network,serg,Seiren Games Network,https://assets.coingecko.com/coins/images/26956/large/serglogo.png?1696526011,0.00010001,0.0,-1,20002.0,4.98,0.00010001,0.00010001,0.0,0.0,0.0,0.0,0.0,200000000.0,1000000000.0,0.441971,-99.97737,2022-09-16T02:43:41.044Z,9.931e-05,0.70681,2024-03-20T17:19:49.525Z,2024-04-25T22:29:20.054Z,Pixels Game,pixels-game,['digifinex'],[]
seiyan,seiyan,SEIYAN,https://assets.coingecko.com/coins/images/33830/large/seiyanlogo.png?1703069383,0.01169077,0.0,-1,11725648.0,102139.0,0.0146395,0.01143092,-0.002567612872658337,-18.00774,0.0,0.0,0.0,1000000000.0,1000000000.0,0.071105,-83.49749,2024-01-02T04:09:08.205Z,0.00415368,182.49931,2023-12-23T04:42:38.483Z,2024-04-30T22:20:46.386Z,Pixels Game,pixels-game,['bitmart'],[]
sekai-dao,sekai,Sekai DAO,https://assets.coingecko.com/coins/images/35881/large/06BA02A3-16F8-4D23-BBD3-235286E0E0BE.jpeg?1709995317,4.91e-06,0.0,-1,-1.0,808.4,5.5e-06,4.33e-06,-3.88945941164e-07,-7.34411,0.0,0.0,0.0,0.0,10000000000.0,0.00020255,-97.57596,2024-03-12T05:25:48.061Z,4.33e-06,13.38602,2024-04-30T08:24:32.199Z,2024-04-30T22:16:12.550Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
selfbar,sbar,Selfbar,https://assets.coingecko.com/coins/images/20599/large/sbar-icon.png?1696520005,0.34652,0.0,-1,1732601.0,9.28,0.346866,0.34584,-0.000346178857018931,-0.0998,0.0,0.0,0.0,5000000.0,5000000.0,7.8,-95.55869,2023-01-12T12:20:03.306Z,0.04999456,593.11583,2023-05-24T00:24:49.092Z,2024-04-29T22:53:47.500Z,Pixels Game,pixels-game,['latoken'],[]
self-operating-ai,soai,Self Operating AI,https://assets.coingecko.com/coins/images/35757/large/20240305_131444.png?1709724035,0.761106,0.0,-1,761106.0,5816.57,0.911042,0.731789,-0.1351489820438493,-15.07931,0.0,0.0,0.0,1000000.0,1000000.0,4.92,-84.5359,2024-03-06T12:15:23.337Z,0.535246,42.00541,2024-03-29T02:59:22.209Z,2024-04-30T22:13:23.696Z,Pixels Game,pixels-game,[],['uniswap_v2']
shib2-0,shib2.0,Shib2.0,https://assets.coingecko.com/coins/images/30940/large/unnamed.jpg?1696529779,0.00011139,0.0,-1,111389.0,0.0,0.00011399,0.00011092,-6.5977018708e-07,-0.58882,0.0,0.0,0.0,1000000000.0,1000000000.0,0.01184687,-99.05976,2023-08-13T17:31:39.896Z,1.792e-05,521.43156,2023-09-24T13:11:41.890Z,2024-04-30T22:20:00.735Z,Pixels Game,pixels-game,['lbank'],[]
shibaai,shibaai,SHIBAAI,https://assets.coingecko.com/coins/images/35485/large/hero-shiba_%281%29.png?1708851072,4.366e-09,0.0,-1,2573907.2091589686,199158.0,4.925e-09,4.36e-09,-4.73463063e-10,-9.78427,0.0,0.0,0.0,589534404296603.0,-1.0,4.5052e-08,-90.29926,2024-03-06T18:21:07.519Z,4.36e-09,0.23926,2024-04-30T20:40:05.706Z,2024-04-30T22:19:47.524Z,Pixels Game,pixels-game,['bitmart'],"['jupiter', 'raydium2', 'pancakeswap_new']"
shibabitcoin,shibtc,Shibabitcoin,https://assets.coingecko.com/coins/images/37304/large/Shibabitcoin.png?1713952171,22.12,0.0,-1,2.211511693770317e+21,223.42,22.12,22.12,0.0,0.0,0.0,0.0,0.0,1e+20,1e+20,22.17,-0.26308,2024-04-26T14:40:57.963Z,9.78,126.18025,2024-04-24T13:05:55.095Z,2024-04-26T21:20:34.015Z,Pixels Game,pixels-game,['azbit'],[]
shibafomi,shifo,Shibafomi,https://assets.coingecko.com/coins/images/33305/large/sonnn_%281%29_%283%29_%281%29.png?1701404624,7.3396e-08,0.0,-1,7325.73,336.76,1.00527e-07,7.0923e-08,-2.6384064926e-08,-26.44225,0.0,0.0,0.0,100000000000.0,100000000000.0,1.434e-05,-99.49053,2023-12-01T21:45:11.413Z,7.0923e-08,3.03281,2024-04-30T16:59:04.217Z,2024-04-30T22:19:33.936Z,Pixels Game,pixels-game,[],['pancakeswap_new']
shiba-inu-classic-2,shibc,Shiba Inu Classic,https://assets.coingecko.com/coins/images/31941/large/Shiba_Inu_Classic.png?1696530748,2.53737e-10,0.0,-1,252015.0,259.63,2.74455e-10,2.48326e-10,-1.5374958e-11,-5.71322,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,1.891e-09,-86.673,2024-01-25T18:54:52.569Z,1.78758e-10,40.98087,2024-04-25T10:28:36.890Z,2024-04-30T22:17:24.880Z,Pixels Game,pixels-game,[],['uniswap_v2']
shiba-inu-empire,shibemp,Shiba Inu Empire,https://assets.coingecko.com/coins/images/20201/large/shibemp_200_200.png?1696519612,1.10054e-10,0.0,-1,109699.0,52.3,1.13764e-10,1.04458e-10,3.315e-12,3.10597,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,7.448e-09,-98.52879,2021-11-11T09:36:56.353Z,9.9813e-13,10877.60438,2024-01-07T12:07:55.885Z,2024-04-30T22:19:48.400Z,Pixels Game,pixels-game,['latoken'],['pancakeswap_new']
shiba-inu-wormhole,shib,Shiba Inu (Wormhole),https://assets.coingecko.com/coins/images/22983/large/SHIB_wh_small.png?1696522280,2.255e-05,0.0,-1,-1.0,2441.12,2.492e-05,2.156e-05,-1.287496202436e-06,-5.40059,0.0,0.0,0.0,0.0,-1.0,0.00018672,-87.95799,2023-12-16T20:40:00.228Z,5.1e-06,340.66117,2024-01-23T07:14:32.481Z,2024-04-30T22:20:28.248Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2', 'orca', 'meteora']"
shibanft,shibanft,ShibaNFT,https://assets.coingecko.com/coins/images/23737/large/GiIJ9511_400x400.jpg?1696522939,1.03894e-10,0.0,-1,93488.0,393.29,1.2794e-10,7.9776e-11,2.3891e-11,29.86202,0.0,0.0,0.0,900000000000000.0,-1.0,3.1969e-08,-99.67477,2022-05-02T19:07:26.351Z,4.3986e-11,136.37672,2023-09-12T14:20:47.188Z,2024-04-30T22:19:50.870Z,Pixels Game,pixels-game,"['bitrue', 'latoken']",[]
shibarium-perpetuals,serp,Shibarium Perpetuals,https://assets.coingecko.com/coins/images/29465/large/photo_2023-03-15_22.44.48-removebg-preview_%281%29.png?1696528411,0.00021277,0.0,-1,212680.0,852.06,0.00022021,0.00021083,1.94e-06,0.91908,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00879831,-97.58152,2023-04-15T01:10:51.463Z,0.0001115,90.83772,2024-02-16T00:30:32.885Z,2024-04-30T22:20:41.266Z,Pixels Game,pixels-game,['bitget'],[]
shroom,shroom,Shroom,https://assets.coingecko.com/coins/images/36229/large/GhVzgklJ_400x400.jpg?1710945332,0.00199711,0.0,-1,2842820.0,61617.0,0.00219164,0.00194704,-0.00010641025629389,-5.05869,0.0,0.0,0.0,1420689979.0,1420689979.4,0.04115127,-95.14907,2024-03-20T02:49:24.510Z,0.00194704,2.52562,2024-04-30T19:53:35.993Z,2024-04-30T22:19:09.410Z,Pixels Game,pixels-game,[],['orca']
simbcoin-swap,smbswap,SimbCoin Swap,https://assets.coingecko.com/coins/images/16808/large/smb.png?1696516378,0.00116883,0.0,-1,175325.0,14.84,0.0011842,0.0011587,-1.2061833009318e-05,-1.02142,0.0,0.0,0.0,150000000.0,-1.0,1.79,-99.93477,2021-08-10T21:16:48.885Z,0.00014991,679.66373,2023-08-25T23:09:48.405Z,2024-04-30T20:31:17.824Z,Pixels Game,pixels-game,['latoken'],[]
smartmall-token,smt,Smartmall Token,https://assets.coingecko.com/coins/images/37212/large/SMT_LOGO.png?1713773260,0.579375,0.0,-1,57937518.0,43017.0,0.613834,0.567389,-0.009541721983586047,-1.62022,0.0,0.0,0.0,100000000.0,100000000.0,0.643209,-10.12143,2024-04-24T07:06:37.374Z,0.566269,2.09053,2024-04-27T01:21:54.498Z,2024-04-30T22:13:47.221Z,Pixels Game,pixels-game,[],['uniswap_v3_polygon_pos']
smart-marketing-token,smt,Smart Marketing,https://assets.coingecko.com/coins/images/21905/large/smt-logo.png?1696521257,0.149912,0.0,-1,1499119.0,1470.2,0.149912,0.149912,0.0,0.0,0.0,0.0,0.0,10000000.0,10000000.0,0.468048,-67.97083,2021-12-23T11:06:48.745Z,0.01021731,1367.23484,2022-09-28T05:07:34.207Z,2024-04-28T07:31:04.468Z,Pixels Game,pixels-game,['probit'],[]
smartnft,smartnft,SmartNFT,https://assets.coingecko.com/coins/images/20184/large/SmartNFT.png?1696519596,1.748e-05,0.0,-1,17475.88,4.18,1.757e-05,1.746e-05,-1.1269190628e-08,-0.06444,0.0,0.0,0.0,1000000000.0,1000000000.0,0.03310917,-99.94722,2021-11-11T23:43:22.095Z,3.04e-06,474.82156,2023-11-09T17:30:26.655Z,2024-04-30T14:27:30.192Z,Pixels Game,pixels-game,['probit'],[]
smartofgiving,aog,smARTOFGIVING,https://assets.coingecko.com/coins/images/6050/large/logo_%286%29.png?1696506459,0.662882,0.0,-1,1309373129.0,7225.0,0.66919,0.660996,0.0004424,0.06678,0.0,0.0,0.0,1973198820.95011,-1.0,10.71,-93.7699,2019-08-04T14:47:18.126Z,0.00024683,270188.75033,2021-12-07T09:32:04.580Z,2024-04-30T22:18:48.386Z,Pixels Game,pixels-game,"['coinsbit', 'azbit']",[]
smart-reward-token,srt,Smart Reward Token,https://assets.coingecko.com/coins/images/25035/large/me-44EyS_400x400.jpg?1696524187,2.84e-05,0.0,-1,-1.0,546705.0,3.047e-05,2.705e-05,-2.015168725347e-06,-6.62449,0.0,0.0,0.0,0.0,-1.0,0.124078,-99.97713,2022-04-14T12:14:21.281Z,1.72e-05,64.9244,2023-12-03T17:46:30.229Z,2024-04-30T22:20:58.504Z,Pixels Game,pixels-game,['huobi'],[]
smartsettoken,sst,SmartsetToken,https://assets.coingecko.com/coins/images/34385/large/IMG_6239.jpeg?1704779818,0.00013595,0.0,-1,135397.0,12837.81,0.00014674,0.0001328,-8.420433704966e-06,-5.83251,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00045513,-70.27922,2024-01-11T11:19:45.982Z,0.0001328,1.86145,2024-04-30T19:20:03.598Z,2024-04-30T22:20:01.527Z,Pixels Game,pixels-game,['lbank'],[]
smart-wallet-token,swt,Smart Wallet,https://assets.coingecko.com/coins/images/18159/large/%D0%9B%D0%BE%D0%B3%D0%BE%D1%82%D0%B8%D0%BF_%D0%BD%D0%B0_%D0%B1%D0%B5%D0%BB%D0%BE%D0%BC_%D1%84%D0%BE%D0%BD%D0%B5.png?1696517660,5.54e-06,0.0,-1,1344704.0,7652.56,5.67e-06,5.41e-06,-4.309447601e-09,-0.07767,0.0,0.0,0.0,240000005430.0,-1.0,0.611242,-99.99908,2021-09-04T08:16:12.872Z,4.92e-06,13.90718,2024-04-26T07:49:52.064Z,2024-04-30T22:20:15.203Z,Pixels Game,pixels-game,['xt'],[]
smarty-pay,spy,Smarty Pay,https://assets.coingecko.com/coins/images/18813/large/logo_smarty-pay.png?1696518275,0.00052347,0.0,-1,52248.0,970.33,0.00057854,0.00050916,-4.7331997699169e-05,-8.29225,0.0,0.0,0.0,100000000.0,100000000.0,0.405062,-99.87111,2021-10-06T06:12:09.420Z,0.00050916,2.53539,2024-04-30T16:35:08.524Z,2024-04-30T22:20:43.217Z,Pixels Game,pixels-game,['latoken'],[]
smell,sml,Smell,https://assets.coingecko.com/coins/images/32191/large/SML.jpg?1696744491,0.00355476,0.0,-1,42704298.0,632680.0,0.003561,0.00329715,0.00021933,6.57576,0.0,0.0,0.0,12000000000.0,-1.0,0.01327846,-73.19224,2023-10-10T14:12:47.802Z,0.0017993,97.83631,2024-04-17T19:55:50.024Z,2024-04-30T22:20:42.762Z,Pixels Game,pixels-game,"['bitget', 'coinw']",['uniswap_v3_polygon_pos']
smileai,smile,SmileAI,https://assets.coingecko.com/coins/images/32244/large/Smile-Ai-200x200.png?1696953169,9.992e-09,0.0,-1,1231358.0,128745.0,1.3007e-08,9.985e-09,-2.019178689e-09,-16.81144,0.0,0.0,0.0,123123123123123.0,123123123123123.0,0.048992,-99.99998,2023-10-10T18:00:31.619Z,9.985e-09,0.07304,2024-04-30T16:31:56.858Z,2024-04-30T22:20:19.228Z,Pixels Game,pixels-game,"['gate', 'mxc']",[]
smilestack,sst,SmileStack,https://assets.coingecko.com/coins/images/34015/large/IMG_20231224_052214_452.png?1703658002,4.49173e-07,0.0,-1,4499.29,213.11,4.61543e-07,2.99167e-07,1.42529e-07,46.48037,0.0,0.0,0.0,10000000000.0,10000000000.0,0.01702241,-99.99736,2024-01-21T08:10:59.293Z,2.99167e-07,50.24085,2024-04-30T17:53:31.178Z,2024-04-30T22:17:21.650Z,Pixels Game,pixels-game,['mxc'],[]
smiley-coin,smiley,Smiley Coin,https://assets.coingecko.com/coins/images/30809/large/photo_2023-06-21_03-25-14.jpg?1696529666,5.554e-12,0.0,-1,2336512.26,7864418.0,5.96e-12,5.418e-12,-3.42951e-13,-5.81596,0.0,0.0,0.0,4.2069e+17,4.2069e+17,5.4431e-11,-89.84412,2024-01-17T01:14:56.998Z,2.00307e-13,2659.75977,2023-10-19T09:21:44.319Z,2024-04-30T22:20:31.806Z,Pixels Game,pixels-game,"['huobi', 'digifinex', 'bitmart', 'biconomy', 'coinw']","['uniswap_v3', 'uniswap_v2']"
smog,smog,Smog,https://assets.coingecko.com/coins/images/35117/large/SMOG_TOKEN__2.png?1707398947,0.059318,0.0,-1,83266720.0,258967.0,0.062288,0.054135,-0.000460373066913676,-0.77014,0.0,0.0,0.0,1400000000.0,-1.0,0.377248,-84.33365,2024-03-08T14:37:56.715Z,0.01882821,213.89614,2024-02-08T13:32:51.362Z,2024-04-30T22:17:45.190Z,Pixels Game,pixels-game,[],['orca']
smolano,slo,SmoLanO,https://assets.coingecko.com/coins/images/33899/large/smolanoicon.png?1703236686,0.00044342,0.0,-1,399334.0,5888.48,0.00050393,0.00041558,-4.0764648972287e-05,-8.41919,0.0,0.0,0.0,898815893.0,898815893.0,0.01251551,-96.45349,2024-01-01T20:09:37.955Z,0.00041558,6.80575,2024-04-30T20:01:57.280Z,2024-04-30T22:19:42.927Z,Pixels Game,pixels-game,[],"['jupiter', 'orca']"
smolcoin,smol,Smolcoin,https://assets.coingecko.com/coins/images/33951/large/Smol_Coin_Icon.png?1703558329,3e-06,0.0,-1,2991567.0,24431.0,3.25e-06,2.83e-06,-1.89204846294e-07,-5.93422,0.0,0.0,0.0,1000000000000.0,1000000000000.0,1.298e-05,-76.97062,2023-12-27T15:59:26.590Z,2.71e-06,10.19009,2024-02-07T15:58:53.702Z,2024-04-30T22:19:39.314Z,Pixels Game,pixels-game,[],"['uniswap_v3_arbitrum', 'camelot-v3', 'camelot']"
smolecoin,smole,smolecoin,https://assets.coingecko.com/coins/images/36274/large/smole.jpg?1711005125,4.166e-05,0.0,-1,17455149.0,6229986.0,4.712e-05,4.032e-05,-3.198307874349e-06,-7.13047,0.0,0.0,0.0,420000000000.0,420000000000.0,0.00050863,-91.8715,2024-03-21T07:22:15.754Z,4.032e-05,2.54107,2024-04-30T19:57:15.285Z,2024-04-30T22:20:22.237Z,Pixels Game,pixels-game,"['huobi', 'bitget', 'bitrue', 'xt', 'bingx', 'poloniex']","['jupiter', 'orca', 'meteora']"
smol-su,su,Smol Su,https://assets.coingecko.com/coins/images/30179/large/SmolSu_%281%29.jpg?1696529098,0.710564,0.0,-1,708437.0,3037.93,0.771147,0.67731,-0.050357828514696945,-6.618,0.0,0.0,0.0,1000000.0,1000000.0,6.55,-89.21256,2024-03-07T11:10:22.110Z,0.00863005,8082.61344,2023-11-24T22:16:29.903Z,2024-04-30T22:19:21.242Z,Pixels Game,pixels-game,[],['uniswap_v3']
solawave,solawave,Solawave,https://assets.coingecko.com/coins/images/34749/large/Photo-1704557544447-1.jpg?1705954373,3.53818e-07,0.0,-1,35369.0,35.39,3.91683e-07,3.43495e-07,-2.2947438173e-08,-6.09064,0.0,0.0,0.0,100000000000.0,100000000000.0,4.13e-06,-91.45156,2024-01-23T13:04:21.264Z,2.98419e-07,18.44481,2024-02-20T02:20:10.740Z,2024-04-30T22:17:25.764Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
sol-baby-doge,sbabydoge,SOL Baby Doge,https://assets.coingecko.com/coins/images/21436/large/logo_%282%29.png?1696520800,4.657e-08,0.0,-1,1422387.0,1465.79,4.9862e-08,4.4021e-08,-2.868829354e-09,-5.80283,0.0,0.0,0.0,30700000000000.0,30700000000000.0,1.00535e-07,-54.08925,2024-03-20T07:22:35.141Z,8.46726e-10,5351.14151,2023-02-07T13:23:20.422Z,2024-04-30T22:19:39.045Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
solblaze,blze,Blaze,https://assets.coingecko.com/coins/images/28392/large/blze.png?1696527391,0.00122003,0.0,-1,12211540.0,262893.0,0.00157322,0.00116591,-0.000288125118669565,-19.10448,0.0,0.0,0.0,10000000000.0,10000000000.0,0.00492087,-75.2131,2023-12-15T12:44:59.522Z,6.756e-05,1705.48865,2023-10-17T12:19:02.628Z,2024-04-30T22:19:31.954Z,Pixels Game,pixels-game,[],"['jupiter', 'orca', 'meteora', 'raydium-clmm', 'cube']"
solblock-ai,solblock,SolBlock AI,https://assets.coingecko.com/coins/images/37397/large/Cube_logo_200x200.png?1714318872,0.00266911,0.0,-1,272335.0,45901.0,0.003429,0.00247968,-0.000743173366139268,-21.77933,0.0,0.0,0.0,100000000.0,100000000.0,0.00540826,-49.05262,2024-04-28T17:23:51.504Z,0.00247968,11.11803,2024-04-30T13:32:39.617Z,2024-04-30T22:17:42.695Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
solbook,book,SolBook,https://assets.coingecko.com/coins/images/36585/large/200x200.png?1711946997,0.089153,0.0,-1,890685.0,58697.0,0.098805,0.08025,-0.001515951777528585,-1.67196,0.0,0.0,0.0,10000000.0,10000000.0,0.436891,-79.56673,2024-04-03T11:55:00.992Z,0.063641,40.27179,2024-04-18T12:56:16.869Z,2024-04-30T22:18:00.143Z,Pixels Game,pixels-game,[],['orca']
solbull,solbull,Solbull,https://assets.coingecko.com/coins/images/36587/large/Untitled_design_%281%29.png?1711948164,0.00112611,0.0,-1,1129235.0,9731.12,0.00138428,0.00111662,-0.000222705175383825,-16.51122,0.0,0.0,0.0,1000000000.0,-1.0,0.00695502,-83.80266,2024-04-15T05:51:20.745Z,0.00111662,0.88723,2024-04-30T21:16:24.512Z,2024-04-30T22:19:30.325Z,Pixels Game,pixels-game,[],['raydium2']
solcard,solc,SolCard,https://assets.coingecko.com/coins/images/36158/large/solcard-logo-256.png?1710743770,0.03426177,0.0,-1,3415656.0,185269.0,0.04193063,0.03351001,-0.006231892414691929,-15.3898,0.0,0.0,0.0,100000000.0,100000000.0,0.376176,-90.92459,2024-03-23T17:39:14.589Z,0.03351001,1.87848,2024-04-30T12:44:25.848Z,2024-04-30T22:18:57.063Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2', 'orca']"
solcex,solcex,SolCex,https://assets.coingecko.com/coins/images/37290/large/IMG_20240420_231258_206.png?1713947143,0.00269311,0.0,-1,2702980.0,897203.0,0.00302137,0.0020766,0.00060107,28.73138,0.0,0.0,0.0,999989100.0,999989100.0,0.00390435,-30.93821,2024-04-24T09:52:50.913Z,0.00142203,89.6171,2024-04-29T03:17:32.184Z,2024-04-30T22:17:58.758Z,Pixels Game,pixels-game,[],"['orca', 'meteora']"
solcloud,cloud,SolCloud,https://assets.coingecko.com/coins/images/36492/large/200x200_SolCloud_Official_Logo_copia.png?1711570591,0.00245568,0.0,-1,123075.0,13646.96,0.0028912,0.00233639,-0.00029417896082672,-10.69795,0.0,0.0,0.0,50000000.0,-1.0,0.120003,-97.9537,2024-03-28T00:29:40.157Z,0.00132476,85.36314,2024-04-14T16:06:25.588Z,2024-04-30T22:15:13.472Z,Pixels Game,pixels-game,[],['raydium2']
soldocs,docs,SolDocs,https://assets.coingecko.com/coins/images/36868/large/Untitled_design_%286%29_copy_3.png?1712644765,0.0063321,0.0,-1,637299.0,76418.0,0.00845666,0.00594417,-0.000600710545586562,-8.66474,0.0,0.0,0.0,100000000.0,100000000.0,0.01701533,-62.63308,2024-04-09T21:08:57.141Z,0.00409596,55.22874,2024-04-17T19:30:31.824Z,2024-04-30T22:15:34.612Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2', 'orca']"
solfarm-2,sfarm,SolFarm,https://assets.coingecko.com/coins/images/34550/large/solfarm_100x100.jpg?1705342386,0.101064,0.0,-1,0.101064,145518.0,0.14126,0.097987,-0.007799701396805221,-7.16462,0.0,0.0,0.0,1.0,-1.0,12.24,-99.1741,2024-01-15T18:26:21.328Z,0.090673,11.50012,2024-04-16T12:21:44.204Z,2024-04-30T22:21:01.162Z,Pixels Game,pixels-game,"['digifinex', 'bingx', 'poloniex']","['jupiter', 'raydium2']"
solfiles,files,Solfiles,https://assets.coingecko.com/coins/images/36365/large/1000017203.jpg?1711336298,0.00222108,0.0,-1,22277.0,1451.31,0.00242255,0.00216272,-8.9819606485071e-05,-3.88677,0.0,0.0,0.0,9999989.0,9999989.0,0.127664,-98.25916,2024-03-26T02:38:50.720Z,0.00159488,39.34728,2024-04-19T03:06:41.402Z,2024-04-30T22:14:17.137Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
solfriends,friends,SolFriends,https://assets.coingecko.com/coins/images/36195/large/SolFriends.png?1710784979,0.02173175,0.0,-1,218378.0,4418.94,0.02275064,0.01915974,7.225e-05,0.33358,0.0,0.0,0.0,9999993.0,9999993.0,0.342924,-93.6379,2024-03-20T09:42:12.701Z,0.01915974,13.86988,2024-04-30T11:45:36.997Z,2024-04-30T22:19:05.548Z,Pixels Game,pixels-game,[],['jupiter']
solgram,gram,SOLGRAM,https://assets.coingecko.com/coins/images/36135/large/solgram.jpg?1710598984,0.00252037,0.0,-1,252006.0,7431.29,0.00264479,0.00204861,0.00018408,7.87908,0.0,0.0,0.0,100000000.0,100000000.0,0.054056,-95.33962,2024-03-18T06:16:20.543Z,0.00197275,27.69936,2024-04-18T02:54:12.684Z,2024-04-30T22:19:02.253Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2', 'orca']"
solgraph,graph,SolGraph,https://assets.coingecko.com/coins/images/36423/large/SolGraphLogo.jpg?1711429651,0.01010298,0.0,-1,10133.21,1163.46,0.01560683,0.00953151,-0.005124916433521005,-33.6548,0.0,0.0,0.0,999993.57,-1.0,0.732845,-98.62057,2024-03-26T05:22:47.318Z,0.00953151,6.05959,2024-04-30T19:49:09.605Z,2024-04-30T22:14:23.971Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
solgun-sniper,solgun,Solgun Sniper,https://assets.coingecko.com/coins/images/37274/large/photo_2024-04-17_14.55.07.jpeg?1713891913,0.00407569,0.0,-1,377034.0,324594.0,0.00559057,0.00248612,0.00089373,28.08736,0.0,0.0,0.0,99999810.0,99999810.0,0.04898137,-92.65349,2024-04-23T17:12:20.337Z,0.00248612,44.74056,2024-04-30T17:36:33.243Z,2024-04-30T22:20:10.523Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
solidefi,solfi,SoliDefi,https://assets.coingecko.com/coins/images/36030/large/logo-200x200.png?1710393703,0.00033254,0.0,-1,33252.0,5428.95,0.00043204,0.00032493,-5.5430311768756e-05,-14.28718,0.0,0.0,0.0,99996609.0,100000000.0,0.01389471,-97.60678,2024-03-20T21:08:02.967Z,0.00032493,2.33861,2024-04-30T21:52:35.969Z,2024-04-30T22:15:52.678Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
sollabs,$sollabs,SOLLABS,https://assets.coingecko.com/coins/images/36680/large/favicon.png?1712064106,2.74e-06,0.0,-1,2737.5,73.49,3.18e-06,2.67e-06,-3.28449736625e-07,-10.71459,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00107788,-99.74603,2024-04-11T21:32:45.469Z,2.14e-06,27.87857,2024-04-21T12:57:50.977Z,2024-04-30T22:15:24.629Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
solmail,mail,SolMail,https://assets.coingecko.com/coins/images/36467/large/IMG_8604.jpeg?1711517635,0.00567725,0.0,-1,5686167.0,487489.0,0.00685931,0.00544435,-0.000223923030228062,-3.79455,0.0,0.0,0.0,999990027.0,999990027.0,0.07829,-92.742,2024-03-27T19:36:42.064Z,0.00473422,20.0259,2024-04-12T19:19:18.597Z,2024-04-30T22:20:15.023Z,Pixels Game,pixels-game,['coinw'],"['jupiter', 'raydium2', 'orca']"
solmash,mash,SolMash,https://assets.coingecko.com/coins/images/34500/large/photo_2023-12-28_14-43-06.png?1705267779,0.00173315,0.0,-1,173315.0,0.02682401,0.00176961,0.00170224,3.025e-05,1.77618,0.0,0.0,0.0,100000000.0,100000000.0,0.01722857,-89.94023,2024-01-15T02:16:37.025Z,0.00169155,2.45984,2024-04-29T17:39:41.998Z,2024-04-30T07:52:41.008Z,Pixels Game,pixels-game,[],"['jupiter', 'orca']"
